symbol,asset_type,name,description,cik,exchange,currency,country,sector,industry,address,official_site,latest_fiscal_date,previous_fiscal_date,latest_revenue,previous_revenue,latest_net_income,previous_net_income,latest_gross_profit,previous_gross_profit,latest_revenue_growth_%,latest_net_income_growth_%,latest_gross_profit_growth_%
DVA,Common Stock,DaVita HealthCare Partners Inc,"DaVita HealthCare Partners Inc. is a premier provider of kidney care services, renowned for its expansive network of outpatient dialysis centers throughout the United States. The company is dedicated to enhancing the quality of life for patients with chronic kidney disease by utilizing cutting-edge treatment technologies and innovative care delivery models. As a leader in the renal care sector, DaVita's integrated approach significantly improves patient outcomes, positioning it as a compelling investment opportunity for institutional investors focused on growth within the evolving healthcare landscape.",927066,NYSE,USD,USA,HEALTHCARE,MEDICAL CARE FACILITIES,"2000 16TH STREET, DENVER, CO, UNITED STATES, 80202",https://www.davita.com,2024-12-31,2023-12-31,12815550000.0,12140147000.0,936342000.0,691535000.0,4217029000.0,3820430000.0,5.563384034806168,35.400522027084676,10.381004232507859
DAY,Common Stock,Dayforce Inc.,"Dayforce Inc. is a premier provider of human capital management (HCM) software, renowned for its advanced solutions tailored to enhance workforce management, payroll processing, and talent acquisition across the U.S., Canada, and international markets. Based in Minneapolis, Minnesota, the company's cutting-edge platform not only streamlines HR operations but also empowers organizations with actionable insights that drive employee engagement and productivity. By focusing on technological innovation and user experience, Dayforce positions itself as a strategic partner for businesses aiming to optimize their human resource functions and achieve operational excellence.",1725057,NYSE,USD,USA,TECHNOLOGY,SOFTWARE - APPLICATION,"3311 EAST OLD SHAKOPEE ROAD, MINNEAPOLIS, MN, UNITED STATES, 55425",https://www.dayforce.com,2024-12-31,2023-12-31,1760000000.0,1513700000.0,18100000.0,54800000.0,812100000.0,646500000.0,16.271387989694126,-66.97080291970804,25.614849187935036
DECK,Common Stock,Deckers Outdoor Corporation,"Deckers Outdoor Corporation (DECK) is a prominent designer, marketer, and distributor specializing in premium footwear, apparel, and accessories, with a focus on casual lifestyle and high-performance sectors. Based in Goleta, California, the company boasts a portfolio of iconic brands, including UGG, HOKA ONE ONE, Teva, and Sanuk, which attract a wide-ranging consumer demographic. Committed to sustainability and quality, Deckers is strategically expanding its market footprint through robust e-commerce initiatives and international growth, positioning itself for long-term profitability and enhanced shareholder value.",910521,NYSE,USD,USA,CONSUMER CYCLICAL,FOOTWEAR & ACCESSORIES,"250 COROMAR DRIVE, GOLETA, CA, UNITED STATES, 93117",https://www.deckers.com,2025-03-31,2024-03-31,4985612000.0,4287763000.0,966091000.0,759563000.0,2885663000.0,2385488000.0,16.275363167227294,27.190371305605986,20.967407926596152
DE,Common Stock,Deere & Company,"Deere & Company, known for its iconic John Deere brand, is a leading American manufacturer renowned for its advanced machinery in agriculture, construction, and forestry, as well as diesel engines and drivetrains for heavy equipment. The company's dedication to innovation and sustainability has established it as a frontrunner in agricultural technology, delivering solutions that markedly improve productivity across diverse sectors. With a well-diversified product portfolio and a robust global footprint, Deere exhibits strong resilience and growth potential, making it an attractive investment opportunity for institutional investors looking to gain strategic exposure to the industrial and agricultural markets.",315189,NYSE,USD,USA,INDUSTRIALS,FARM & HEAVY CONSTRUCTION MACHINERY,"ONE JOHN DEERE PLACE, MOLINE, IL, UNITED STATES, 61265",https://www.deere.com/en,2024-10-31,2023-10-31,50518000000.0,60248000000.0,7100000000.0,10166000000.0,19495000000.0,22306000000.0,-16.149913690081,-30.15935471178438,-12.601990495830718
DELL,Common Stock,Dell Technologies Inc,"Dell Technologies Inc. is a prominent global leader in information technology solutions, specializing in a diverse portfolio that includes personal computers, servers, storage solutions, and cloud infrastructure. Headquartered in Round Rock, Texas, Dell employs cutting-edge technology and customer-centric services to facilitate digital transformation for businesses of all sizes. By maintaining a strong commitment to operational excellence and innovation, Dell positions itself as an essential player in the rapidly evolving digital ecosystem, continually enhancing its market share across multiple sectors.",1571996,NYSE,USD,USA,TECHNOLOGY,COMPUTER HARDWARE,"ONE DELL WAY, ROUND ROCK, TX, UNITED STATES, 78682",https://www.dell.com,2025-01-31,2024-01-31,95567000000.0,88425000000.0,4592000000.0,3388000000.0,21250000000.0,21069000000.0,8.076901328809726,35.53719008264463,0.8590820636954768
DAL,Common Stock,Delta Air Lines Inc,"Delta Air Lines, Inc. (DAL) is a premier U.S. airline and a prominent force in the global aviation sector, headquartered in Atlanta, Georgia. Operating a fleet of over 800 aircraft, Delta connects more than 300 destinations across 50 countries, offering a comprehensive domestic and international travel network. Renowned for its exceptional customer service, the airline pursues innovation through a robust operational strategy focused on enhancing efficiency and profitability. With a strong commitment to sustainability and advanced technology integration, Delta is strategically positioned to navigate evolving market challenges and create long-term value for its stakeholders.",27904,NYSE,USD,USA,INDUSTRIALS,AIRLINES,"1030 DELTA BOULEVARD, ATLANTA, GA, UNITED STATES, 30354-1989",https://www.delta.com,2024-12-31,2023-12-31,61643000000.0,58048000000.0,3457000000.0,4609000000.0,16557000000.0,15518000000.0,6.193150496141125,-24.994575829898025,6.695450444644928
DVN,Common Stock,Devon Energy Corporation,"Devon Energy Corporation (DVN) is a prominent American energy enterprise specializing in the exploration and production of oil and natural gas, with significant assets in the high-yield Permian Basin and Eagle Ford Shale. The company utilizes cutting-edge technology and best-in-class operational practices to enhance resource recovery and efficiency. Committed to sustainability, Devon prioritizes disciplined capital management while offering innovative energy solutions, thereby positioning itself as a key contributor to the evolution of domestic energy production and creating substantial long-term value for shareholders. With its strategic focus on high-growth regions, Devon is well-equipped to navigate the complexities of the energy market.",1090012,NYSE,USD,USA,ENERGY,OIL & GAS E&P,"333 WEST SHERIDAN AVENUE, OKLAHOMA CITY, OK, UNITED STATES, 73102-5015",https://www.devonenergy.com,2024-12-31,2023-12-31,15567000000.0,15140000000.0,2891000000.0,3747000000.0,4270000000.0,5200000000.0,2.820343461030383,-22.844942620763277,-17.884615384615383
DXCM,Common Stock,DexCom Inc,"DexCom, Inc. is a prominent leader in diabetes care, renowned for its groundbreaking continuous glucose monitoring (CGM) systems that empower patients to manage their diabetes effectively. Headquartered in San Diego, California, with a strategic manufacturing facility in Mesa, Arizona, the company is dedicated to advancing diabetes management through innovative technology and exceptional product quality. As a pioneer in glucose monitoring, DexCom is actively expanding its global presence to meet the rising demand for effective diabetes solutions, positioning itself as a key player in the evolving healthcare landscape.",1093557,NASDAQ,USD,USA,HEALTHCARE,MEDICAL DEVICES,"6340 SEQUENCE DRIVE, SAN DIEGO, CA, UNITED STATES, 92121",https://www.dexcom.com/global,2024-12-31,2023-12-31,4033000000.0,3622300000.0,576200000.0,541500000.0,2438200000.0,2288900000.0,11.338100102145047,6.408125577100646,6.522783869981214
FANG,Common Stock,Diamondback Energy Inc,"Diamondback Energy Inc. (FANG) is a prominent independent oil and natural gas company primarily engaged in the exploration, development, and production of hydrocarbons in the prolific Permian Basin of West Texas. With its headquarters in Midland, Texas, the company boasts a diversified asset portfolio and operational efficiencies that enable it to capitalize on emerging growth opportunities in the energy sector. Diamondback's dedication to sustainable practices and technological innovation solidifies its competitive advantage, making it an attractive investment for institutional investors looking to gain exposure to the U.S. energy landscape.",1539838,NASDAQ,USD,USA,ENERGY,OIL & GAS E&P,"500 WEST TEXAS AVENUE, MIDLAND, TX, UNITED STATES, 79701",https://www.diamondbackenergy.com,2024-12-31,2023-12-31,11023000000.0,8339000000.0,3338000000.0,3143000000.0,4972000000.0,4798000000.0,32.186113442858854,6.204263442570792,3.626511046269279
DLR,Common Stock,Digital Realty Trust Inc,"Digital Realty Trust, Inc. (DLR) is a premier real estate investment trust (REIT) that specializes in data center solutions, offering carrier-neutral facilities designed to maximize connectivity and operational flexibility for a diverse clientele. With a comprehensive global portfolio, the company delivers critical colocation and peering services that empower organizations to strengthen their digital infrastructure and streamline IT operations. As a key player in the digital economy, Digital Realty is committed to innovation, sustainability, and operational excellence, positioning itself as a vital partner for businesses navigating the evolving landscape of data services.",1297996,NYSE,USD,USA,REAL ESTATE,REIT - SPECIALTY,"2323 BRYAN STREET, DALLAS, TX, UNITED STATES, 75201",https://www.digitalrealty.com,2024-12-31,2023-12-31,5554968000.0,5477061000.0,602490000.0,948838000.0,3035853000.0,2878990000.0,1.4224234493645407,-36.50233232648777,5.448542718106002
DG,Common Stock,Dollar General Corporation,"Dollar General Corporation is a prominent discount retailer in the United States, boasting a comprehensive network of over 18,000 stores, primarily serving rural and underserved communities. Headquartered in Goodlettsville, Tennessee, the company provides a diverse assortment of products, including groceries, health and beauty items, and household essentials, all at competitive prices. With a strong emphasis on value and customer satisfaction, Dollar General is well-positioned for continued growth as it adapts its inventory and store formats to meet the dynamic needs of its customer base, while also enhancing its market presence through strategic expansion initiatives.",29534,NYSE,USD,USA,CONSUMER DEFENSIVE,DISCOUNT STORES,"100 MISSION RIDGE, GOODLETTSVILLE, TN, UNITED STATES, 37072",https://www.dollargeneral.com,2025-01-31,2024-01-31,40612308000.0,38691609000.0,1125253000.0,1661274000.0,12017497000.0,11719024000.0,4.964122841208283,-32.26565876550166,2.546910049847155
